,0
1792,/p/tx/austin/5505-gooding-dr-austin-tx-78744--2181360718
1793,/p/tx/austin/3204-manchaca-rd-301-austin-tx-78704--2072096779
1794,/p/tx/austin/12302-uttimer-ln-austin-tx-78753--2072278661
1795,/p/tx/austin/6200-magnolia-mound-cv-austin-tx-78727--1123233887
1796,/p/tx/austin/3513-colorado-high-ave-austin-tx-78744--2345189000
1797,/p/tx/austin/7920-rockwood-ln-austin-tx-78757--1002908196
1798,/p/tx/austin/1600-barton-springs-rd-2506-austin-tx-78704--2072091382
1799,/p/tx/austin/710-colorado-st-3i-austin-tx-78701--2072077508
1800,/p/tx/austin/12900-powderhorn-st-austin-tx-78727--1010671666
1801,/p/tx/austin/3307-greenlawn-pkwy-austin-tx-78757--1001778475
1802,/p/tx/austin/11610-hidden-quail-dr-austin-tx-78758--2072299343
1803,/p/tx/austin/8907-creekmont-cv-austin-tx-78748--1046358055
1804,/p/tx/austin/602-montopolis-dr-a-austin-tx-78741--2287503978
1805,/p/tx/austin/2240-independence-dr-austin-tx-78745--2072215422
1806,/p/tx/austin/5401-duval-st-a-austin-tx-78751--2173384799
1807,/p/tx/austin/608-maiden-ln-austin-tx-78705--2360690520
1808,/p/tx/austin/1921-university-club-dr-austin-tx-78732--2072159814
1809,/p/tx/austin/2933-wickersham-ln-austin-tx-78741--1006553838
1810,/p/tx/austin/913-w-johanna-st-austin-tx-78704--2110338410
1811,/p/tx/austin/609-elmwood-pl-c-austin-tx-78705--2315555428
1812,/p/tx/austin/8417-linda-michelle-ln-austin-tx-78724--2502740699
1813,/p/tx/austin/address-not-disclosed-austin-tx-78705--2072101562
1814,/p/tx/austin/7805-cooper-ln-208-austin-tx-78745--2331815478
1815,/p/tx/austin/1813-woodland-ave-b-austin-tx-78741--2174077379
1816,/p/tx/austin/9201-brodie-ln-1101-austin-tx-78748--2072252180
1817,/p/tx/austin/7805-cooper-ln-404-austin-tx-78745--2196818791
1818,/p/tx/austin/555-e-5th-st-711-austin-tx-78701--2110329369
1819,/p/tx/austin/3619-summit-bnd-b-austin-tx-78759--2229398144
1820,/p/tx/austin/7805-cooper-ln-601-austin-tx-78745--2362622655
1821,/p/tx/austin/1908-san-antonio-st-201-austin-tx-78705--2072098917
1822,/p/tx/austin/712-w-21st-st-102-austin-tx-78705--2110339921
1823,/p/tx/austin/5326-balcones-dr-b-austin-tx-78731--2072154103
1824,/p/tx/austin/4415-clawson-rd-b-austin-tx-78745--2173280330
1825,/p/tx/austin/2500-steck-ave-9-austin-tx-78757--2072292641
1826,/p/tx/austin/501-w-26th-st-315-austin-tx-78705--2110339456
1827,/p/tx/austin/1607-collier-st-austin-tx-78704--1121153656
1828,/p/tx/austin/6403-shoal-creek-blvd-austin-tx-78757--2072294384
1829,/p/tx/austin/9606-murmuring-creek-dr-austin-tx-78736--2072179976
1830,/p/tx/austin/11007-ptarmigan-dr-austin-tx-78758--2072298232
1831,/p/tx/austin/9704-bal-harbor-rd-austin-tx-78733--2072164107
1832,/p/tx/austin/7514-wildcat-pass-austin-tx-78757--2331809628
1833,/p/tx/austin/11703-hilltop-st-austin-tx-78753--1120673038
1834,/p/tx/austin/2708-san-pedro-st-201-austin-tx-78705--2072099938
1835,/p/tx/austin/10211-erwin-trl-45-austin-tx-78717--2416757803
1836,/p/tx/austin/8518-fathom-cir-121-austin-tx-78750--2072269109
1837,/p/tx/austin/9401-privet-dr-austin-tx-78748--2196867315
1838,/p/tx/austin/701-azie-morton-rd-a-austin-tx-78704--2362475721
1839,/p/tx/austin/104-scurry-st-austin-tx-78753--2072276235
1840,/p/tx/austin/7804-portland-trl-austin-tx-78729--1123551303
1841,/p/tx/austin/2320-montclaire-st-b-austin-tx-78704--2221736778
1842,/p/tx/austin/16511-sydney-carol-ln-austin-tx-78734--2287493561
1843,/p/tx/austin/3312-westhill-dr-b-austin-tx-78704--2072096932
1844,/p/tx/austin/6301-evangeline-trl-austin-tx-78727--1123258311
1845,/p/tx/austin/2413-mission-hill-dr-c-austin-tx-78741--2171856289
1846,/p/tx/austin/501-w-26th-st-121-austin-tx-78705--2110339438
1847,/p/tx/austin/12204-tyson-cv-a-austin-tx-78758--2219679972
1848,/p/tx/austin/800-brazos-st-905-austin-tx-78701--2072077720
1849,/p/tx/austin/507-sabine-st-706-austin-tx-78701--2072076790
1850,/p/tx/austin/901-w-9th-st-215-austin-tx-78703--2110334449
1851,/p/tx/austin/505-tillery-st-9-austin-tx-78702--2308665213
1852,/p/tx/austin/address-not-disclosed-austin-tx-78752--2373710607
1853,/p/tx/austin/5014-eilers-ave-a-austin-tx-78751--2172717293
1854,/p/tx/austin/1702-shadowview-dr-a-austin-tx-78758--2371346224
1855,/p/tx/austin/300-bowie-st-705-austin-tx-78703--2072087490
1856,/p/tx/austin/1801-lavaca-st-5a-austin-tx-78701--2072075258
1857,/p/tx/austin/1801-barton-pkwy-b-austin-tx-78704--2503082679
1858,/p/tx/austin/3801-manchaca-rd-17-austin-tx-78704--2072097399
1859,/p/tx/austin/6211-manor-rd-120-austin-tx-78723--2175524203
1860,/p/tx/austin/7701-rialto-blvd-625-austin-tx-78735--2072176463
1861,/p/tx/austin/5107-leralynn-st-302-austin-tx-78751--2072272466
1862,/p/tx/austin/4401-hank-ave-b-austin-tx-78745--2345844260
1863,/p/tx/austin/9929-wading-pool-path-austin-tx-78748--1002046355
1864,/p/tx/austin/1304-mckie-dr-110-austin-tx-78752--2470262114
1865,/p/tx/austin/806-w-24th-st-226-austin-tx-78705--2110340087
1866,/p/tx/austin/410-e-5th-st-207-austin-tx-78701--2110328968
1867,/p/tx/austin/8111-dampton-ln-austin-tx-78744--2357666032
1868,/p/tx/austin/8808-jodie-ln-austin-tx-78748--2182389329
1869,/p/tx/austin/924-e-51st-st-111-austin-tx-78751--2182525851
1870,/p/tx/austin/1101-grove-blvd-306-austin-tx-78741--2072197537
1871,/p/tx/austin/1734-timberwood-dr-austin-tx-78741--1150556100
1872,/p/tx/austin/400-lavaca-st-austin-tx-78701--2072076434
1873,/p/tx/austin/935-la-posada-dr-222-austin-tx-78752--2286981984
1874,/p/tx/austin/address-not-disclosed-austin-tx-78705--1002876134
1875,/p/tx/austin/address-not-disclosed-austin-tx-78731--2110343022
1876,/p/tx/austin/807-e-45th-st-b-austin-tx-78751--2172192164
1877,/p/tx/austin/360-nueces-st-1610-austin-tx-78701--2072076098
1878,/p/tx/austin/3450-willowrun-dr-a-austin-tx-78704--2173196473
1879,/p/tx/austin/1506-kirkwood-rd-b-austin-tx-78722--2279290999
1880,/p/tx/austin/1128-lott-ave-a-austin-tx-78721--2445395787
1881,/p/tx/austin/1126-lott-ave-b-austin-tx-78721--2424334262
1882,/p/tx/austin/1130-lott-ave-b-austin-tx-78721--2467006247
1883,/p/tx/austin/7512-delafield-ln-a-austin-tx-78752--2355287658
1884,/p/tx/austin/1005-shelley-ave-austin-tx-78703--2072083096
1885,/p/tx/austin/8001-tallyho-trl-austin-tx-78729--2072145708
1886,/p/tx/austin/14112-mccoy-loop-austin-tx-78717--2357706866
1887,/p/tx/austin/2317-e-2nd-st-austin-tx-78702--2110331524
1888,/p/tx/austin/11203-ranch-road-2222-2005-austin-tx-78730--2072147930
1889,/p/tx/austin/2018-w-rundberg-ln-3b-austin-tx-78758--2110358528
1890,/p/tx/austin/1601-faro-dr-1502-austin-tx-78741--2072198519
1891,/p/tx/austin/516-e-slaughter-ln-3001-austin-tx-78744--2352620523
1892,/p/tx/austin/1800-e-4th-st-312-austin-tx-78702--2345521977
1893,/p/tx/austin/2020-s-congress-ave-2120-austin-tx-78704--2110335845
1894,/p/tx/austin/1501-barton-springs-rd-237-austin-tx-78704--2072090968
1895,/p/tx/austin/305-w-29th-st-austin-tx-78705--1044443293
1896,/p/tx/austin/4429-camacho-st-austin-tx-78723--1002870152
1897,/p/tx/austin/2914-hampton-rd-austin-tx-78705--1006544342
1898,/p/tx/austin/2918-ranch-road-620-n-y-194-austin-tx-78734--2110344999
1899,/p/tx/austin/300-bowie-st-1501-austin-tx-78703--2072087305
1900,/p/tx/austin/2002-jones-rd-b-austin-tx-78745--2404779975
1901,/p/tx/austin/1201-tinnin-ford-rd-21-austin-tx-78741--2072197788
1902,/p/tx/austin/2008-kirksey-dr-b-austin-tx-78741--2173244213
1903,/p/tx/austin/3200-duval-st-102-austin-tx-78705--2072100878
1904,/p/tx/austin/6721-old-quarry-ln-6721-austin-tx-78731--2495540792
1905,/p/tx/austin/555-e-5th-st-801-austin-tx-78701--2110329378
1906,/p/tx/austin/7501-shadowridge-run-138-austin-tx-78749--2072259940
1907,/p/tx/austin/10212-erwin-trl-austin-tx-78717--2372306695
1908,/p/tx/austin/1807-golden-pheasant-dr-austin-tx-78758--2072302379
1909,/p/tx/austin/2006-kirksey-dr-austin-tx-78741--1002085614
1910,/p/tx/austin/3410-speedway-b-austin-tx-78705--2172578274
1911,/p/tx/austin/81-llano-st-austin-tx-78702--2072082723
1912,/p/tx/austin/2207-pasadena-dr-14-austin-tx-78757--2072292404
1913,/p/tx/austin/4600-shoalwood-ave-austin-tx-78756--1008888013
1914,/p/tx/austin/5604-bonnell-vista-st-e2-austin-tx-78731--2181395338
1915,/p/tx/austin/901-w-22nd-st-104-austin-tx-78705--2110340249
1916,/p/tx/austin/3306-blumie-st-b-austin-tx-78745--2356523408
1917,/p/tx/austin/1600-barton-springs-rd-6502-austin-tx-78704--2072091555
1918,/p/tx/austin/3601-lawton-ave-9-austin-tx-78731--2122995528
1919,/p/tx/austin/8917-old-lampasas-trl-33-austin-tx-78750--2072269461
1920,/p/tx/austin/6213-felix-ave-a-austin-tx-78741--2297071865
1921,/p/tx/austin/1907-albury-cv-a-austin-tx-78758--2370601368
1922,/p/tx/austin/806-castle-ridge-rd-c-austin-tx-78746--2072236086
1923,/p/tx/austin/1908-albury-cv-b-austin-tx-78758--2427102261
1924,/p/tx/austin/5205-samuel-huston-ave-b-austin-tx-78721--2343774681
1925,/p/tx/austin/2804-skyway-cir-102-austin-tx-78704--2172783858
1926,/p/tx/austin/209-e-31st-st-austin-tx-78705--1004399050
1927,/p/tx/austin/7812-hillock-ter-austin-tx-78744--2504068314
1928,/p/tx/austin/301-west-ave-3106-austin-tx-78701--2362622336
1929,/p/tx/austin/308-moore-blvd-a-austin-tx-78705--2173273170
1930,/p/tx/austin/2021-sharper-mews-ln-219c-austin-tx-78741--2392101545
1931,/p/tx/austin/2606-salado-st-403-austin-tx-78705--2459139501
1932,/p/tx/austin/555-e-5th-st-719-austin-tx-78701--2110329372
1933,/p/tx/austin/1800-e-4th-st-254-austin-tx-78702--2362114893
1934,/p/tx/austin/3601-menchaca-rd-213-austin-tx-78748--2503902228
1935,/p/tx/austin/70-rainey-st-2403-austin-tx-78701--2362621852
1936,/p/tx/austin/11911-tobler-trl-austin-tx-78753--1142617235
1937,/p/tx/austin/600-franklin-blvd-d-austin-tx-78751--2181540506
1938,/p/tx/austin/1600-barton-springs-rd-5202-austin-tx-78704--2072091471
1939,/p/tx/austin/935-la-posada-dr-231-austin-tx-78752--2331809517
1940,/p/tx/austin/2320-gracy-farms-ln-austin-tx-78758--2120177632
1941,/p/tx/austin/1803-pearl-st-austin-tx-78701--1016925103
1942,/p/tx/austin/210-lee-barton-dr-414-austin-tx-78704--2072093767
1943,/p/tx/austin/300-bowie-st-2406-austin-tx-78703--2072087380
1944,/p/tx/austin/9000-capitol-dr-b-austin-tx-78753--2353616372
1945,/p/tx/austin/501-west-ave-707-austin-tx-78701--2362624241
1946,/p/tx/austin/210-lavaca-st-1806-austin-tx-78701--2072075607
1947,/p/tx/austin/4704-sunset-trl-1302-austin-tx-78745--2503869316
1948,/p/tx/austin/9533-indigo-brush-dr-austin-tx-78726--1042304102
1949,/p/tx/austin/5117-n-lamar-blvd-304-austin-tx-78751--2173138105
1950,/p/tx/austin/501-west-ave-1506-austin-tx-78701--2362621755
1951,/p/tx/austin/4361-s-congress-ave-522-austin-tx-78745--2367162237
1952,/p/tx/austin/900-s-1st-st-406-austin-tx-78704--2362622776
1953,/p/tx/austin/13254-kerrville-folkway-austin-tx-78729--1021296702
1954,/p/tx/austin/8020-izetta-ln-austin-tx-78744--2175515794
1955,/p/tx/austin/800-embassy-dr-118-austin-tx-78702--2362625503
1956,/p/tx/austin/210-lavaca-st-1812-austin-tx-78701--2072075613
1957,/p/tx/austin/301-west-ave-3508-austin-tx-78701--2362622815
1958,/p/tx/austin/5301-delores-ave-austin-tx-78721--2072111378
1959,/p/tx/austin/800-embassy-dr-123-austin-tx-78702--2362621881
1960,/p/tx/austin/1900-barton-springs-rd-5028-austin-tx-78704--2324710198
1961,/p/tx/austin/1105-stobaugh-st-1-austin-tx-78757--2502072863
1962,/p/tx/austin/11312-rockwell-ct-austin-tx-78726--2072130127
1963,/p/tx/austin/1405-berlin-ln-austin-tx-78753--1150981733
1964,/p/tx/austin/4517-speedway-b-austin-tx-78751--2172848278
1965,/p/tx/austin/2606-salado-st-402-austin-tx-78705--2172579077
1966,/p/tx/austin/800-embassy-dr-435-austin-tx-78702--2362627504
1967,/p/tx/austin/4006-avenue-c-a-austin-tx-78751--2172315191
1968,/p/tx/austin/9405-ashton-rdg-austin-tx-78750--1151278899
1969,/p/tx/austin/4111-avenue-a-103-austin-tx-78751--2346538738
1970,/p/tx/austin/202-nueces-st-1204-austin-tx-78701--2435798970
1971,/p/tx/austin/3217-davis-ln-austin-tx-78748--2184680920
1972,/p/tx/austin/1707-chestnut-ave-a-austin-tx-78702--2173098649
1973,/p/tx/austin/8915-little-walnut-pkwy-austin-tx-78758--2072303958
1974,/p/tx/austin/3834-dry-creek-dr-austin-tx-78731--1014173492
1975,/p/tx/austin/200-congress-ave-11c-austin-tx-78701--2072075401
1976,/p/tx/austin/210-lavaca-st-1810-austin-tx-78701--2072075611
1977,/p/tx/austin/1015-nalide-st-b-austin-tx-78745--2339142129
1978,/p/tx/austin/1600-barton-springs-rd-5204-austin-tx-78704--2072091473
1979,/p/tx/austin/4704-sunset-trl-2304-austin-tx-78745--2357557503
1980,/p/tx/austin/3002-whiteway-dr-austin-tx-78757--1002196308
1981,/p/tx/austin/70-rainey-st-1708-austin-tx-78701--2362623854
1982,/p/tx/austin/202-nueces-st-1202-austin-tx-78701--2435807873
1983,/p/tx/austin/501-w-26th-st-328-austin-tx-78705--2110339493
1984,/p/tx/austin/98-san-jacinto-blvd-1403-austin-tx-78701--2124947881
1985,/p/tx/austin/2024-geniveive-ln-266-austin-tx-78741--2427603470
1986,/p/tx/austin/2529-rio-grande-st-37-austin-tx-78705--2171776452
1987,/p/tx/austin/3100-manchaca-rd-2-austin-tx-78704--2331814931
1988,/p/tx/austin/1840-burton-dr-153-austin-tx-78741--2072199510
1989,/p/tx/austin/719-san-marcos-st-austin-tx-78702--2495307695
1990,/p/tx/austin/1800-e-4th-st-304-austin-tx-78702--2364571366
1991,/p/tx/austin/4704-sunset-trl-2102-austin-tx-78745--2502367453
1992,/p/tx/austin/2525-s-lamar-blvd-309-austin-tx-78704--2110336350
1993,/p/tx/austin/2515-pearl-st-205-austin-tx-78705--2173300995
1994,/p/tx/austin/1818-s-lakeshore-blvd-20-austin-tx-78741--2110346493
1995,/p/tx/austin/301-west-ave-3306-austin-tx-78701--2362623785
1996,/p/tx/austin/3203-mossrock-dr-b-austin-tx-78757--2259065121
1997,/p/tx/austin/1900-scofield-ridge-pkwy-4003-austin-tx-78727--2072134919
1998,/p/tx/austin/2918-ranch-road-620-y-194-austin-tx-78734--2491258832
1999,/p/tx/austin/14100-avery-ranch-blvd-1701-austin-tx-78717--2072103408
2000,/p/tx/austin/1912-lightsey-rd-1-austin-tx-78704--2171690870
2001,/p/tx/austin/6211-mountain-shadows-dr-a-austin-tx-78735--2427069490
2002,/p/tx/austin/14212-mccoy-loop-austin-tx-78717--2355100409
2003,/p/tx/austin/360-nueces-st-1304-austin-tx-78701--2072076038
2004,/p/tx/austin/1304-mckie-dr-107-austin-tx-78752--2331681027
2005,/p/tx/austin/2801-rio-grande-st-206-austin-tx-78705--2072100039
2006,/p/tx/austin/2505-san-gabriel-st-409-austin-tx-78705--2072099620
2007,/p/tx/austin/2209-hancock-dr-31-austin-tx-78756--2072287514
2008,/p/tx/austin/3840-far-west-blvd-211-austin-tx-78731--2072151241
2009,/p/tx/austin/8905-tronewood-dr-c-austin-tx-78758--2498382007
2010,/p/tx/austin/8924-trone-cir-d-austin-tx-78758--2498963897
2011,/p/tx/austin/2612-willow-st-b-austin-tx-78702--2072081461
2012,/p/tx/austin/4406-avenue-a-a-austin-tx-78751--2502560212
2013,/p/tx/austin/909-reinli-st-242-austin-tx-78751--2287495794
2014,/p/tx/austin/2215-post-rd-1041-austin-tx-78704--2072094381
2015,/p/tx/austin/711-jewell-st-a-austin-tx-78704--2349239912
2016,/p/tx/austin/2408-leon-st-313-austin-tx-78705--2501449456
2017,/p/tx/austin/210-lee-barton-dr-203-austin-tx-78704--2072093716
2018,/p/tx/austin/202-nueces-st-1705-austin-tx-78701--2435805776
2019,/p/tx/austin/911-keith-ln-5-austin-tx-78705--2072101772
2020,/p/tx/austin/3822-spicewood-springs-rd-a-austin-tx-78759--2500952506
2021,/p/tx/austin/2502-leon-palm-loft-st-517-austin-tx-78705--2427064288
2022,/p/tx/austin/70-rainey-st-1805-austin-tx-78701--2362627031
2023,/p/tx/austin/900-s-1st-st-217-austin-tx-78704--2362625371
2024,/p/tx/austin/address-not-disclosed-austin-tx-78741--2072198509
2025,/p/tx/austin/2213-poquito-st-108-austin-tx-78722--2410799267
2026,/p/tx/austin/915-w-23rd-st-209-austin-tx-78705--2110340499
2027,/p/tx/lakehills/902-e-13th-st-lakehills-tx-78702--2110332931
2028,/p/tx/austin/1801-burbank-st-austin-tx-78757--2072291359
2029,/p/tx/austin/5510-camp-fire-trl-austin-tx-78749--2072256299
2030,/p/tx/austin/7805-mullen-dr-b-austin-tx-78757--2498067802
2031,/p/tx/austin/4361-s-congress-ave-327-austin-tx-78745--2347341923
2032,/p/tx/austin/15905-serene-fleming-trce-austin-tx-78728--2297020326
2033,/p/tx/austin/2414-longview-st-203-austin-tx-78705--2072099500
2034,/p/tx/austin/1105-stobaugh-st-2-austin-tx-78757--2502072519
2035,/p/tx/austin/4707-bull-creek-rd-b-austin-tx-78731--2180977953
2036,/p/tx/austin/2500-burleson-rd-319-austin-tx-78741--2072201102
2037,/p/tx/austin/360-nueces-st-4308-austin-tx-78701--2072076394
2038,/p/tx/austin/2208-pennsylvania-ave-b-austin-tx-78702--2172315810
2039,/p/tx/austin/616-w-35th-st-a-austin-tx-78705--2172780860
2040,/p/tx/austin/2205-n-lamar-blvd-224-austin-tx-78705--2110338942
2041,/p/tx/austin/2609-s-5th-st-b-austin-tx-78704--2173055660
2042,/p/tx/austin/1900-barton-springs-rd-5039-austin-tx-78704--2359063379
2043,/p/tx/austin/1818-s-lakeshore-blvd-44-austin-tx-78741--2110346520
2044,/p/tx/austin/2002-kenneth-ave-b-austin-tx-78741--2360679482
2045,/p/tx/austin/1719-sylvan-dr-a-austin-tx-78741--2072199077
2046,/p/tx/austin/912-s-5th-st-austin-tx-78704--2110338399
2047,/p/tx/austin/13358-water-oak-ln-a-austin-tx-78729--2177975356
2048,/p/tx/austin/2606-wilson-st-1105-austin-tx-78704--2072095598
2049,/p/tx/austin/800-embassy-dr-233-austin-tx-78702--2362625507
2050,/p/tx/austin/8627-ephraim-rd-austin-tx-78717--2072106938
2051,/p/tx/austin/2206-barton-hills-dr-austin-tx-78704--2072094286
2052,/p/tx/austin/15108-kent-justin-dr-austin-tx-78725--2497258902
2053,/p/tx/austin/4402-terrilance-dr-austin-tx-78741--2072201885
2054,/p/tx/austin/15709-belfin-dr-austin-tx-78717--2072105057
2055,/p/tx/austin/3815-guadalupe-st-203-austin-tx-78751--2172974127
2056,/p/tx/austin/611-franklin-blvd-a-austin-tx-78751--2171945054
2057,/p/tx/austin/3016-guadalupe-st-201-austin-tx-78705--2072100595
2058,/p/tx/austin/1504-w-34th-st-b-austin-tx-78703--2172932077
2059,/p/tx/austin/706-w-avenue-h-austin-tx-78751--2504408836
2060,/p/tx/austin/2515-pearl-st-207-austin-tx-78705--2172315813
2061,/p/tx/austin/11013-calle-verde-dr-austin-tx-78759--2072306198
2062,/p/tx/austin/301-west-ave-1603-austin-tx-78701--2362623773
2063,/p/tx/austin/1937-rue-de-street-tropez-9-austin-tx-78746--2121717872
2064,/p/tx/austin/800-leonard-st-austin-tx-78705--1031221140
2065,/p/tx/austin/1505-e-14th-st-austin-tx-78702--1121056645
2066,/p/tx/austin/6103-caddie-st-austin-tx-78741--2072202227
2067,/p/tx/austin/70-rainey-st-2806-austin-tx-78701--2362115595
2068,/p/tx/austin/2005-kirksey-dr-austin-tx-78741--1013656776
2069,/p/tx/austin/2124-e-6th-st-310-austin-tx-78702--2110331183
2070,/p/tx/austin/511-puerta-vallarta-ln-austin-tx-78748--2358578774
2071,/p/tx/austin/6012-westcreek-dr-a-austin-tx-78749--2407800968
2072,/p/tx/austin/501-w-41st-st-austin-tx-78751--1122919913
2073,/p/tx/austin/5601-baythorne-dr-austin-tx-78747--2372177874
2074,/p/tx/austin/807-e-45th-st-a-austin-tx-78751--2172191866
2075,/p/tx/austin/1318-morgan-ln-austin-tx-78704--1027651760
2076,/p/tx/austin/1600-barton-springs-rd-4206-austin-tx-78704--2072091436
2077,/p/tx/austin/1128-lott-ave-b-austin-tx-78721--2440581222
2078,/p/tx/austin/4622-vaughan-st-austin-tx-78723--2357072770
2079,/p/tx/lakeway/191-world-of-tennis-sq-lakeway-tx-78738--1045814279
2080,/p/tx/austin/4517-ramsey-ave-austin-tx-78756--2072288340
2081,/p/tx/austin/501-w-26th-st-106-austin-tx-78705--2110339423
2082,/p/tx/austin/3101-davis-ln-6602-austin-tx-78748--2072248485
2083,/p/tx/austin/300-bowie-st-903-austin-tx-78703--2072087504
2084,/p/tx/austin/6501-chesterfield-ave-b-austin-tx-78752--2345436006
2085,/p/tx/austin/6110-bullard-dr-a-austin-tx-78757--2396724621
2086,/p/tx/austin/2703-coatbridge-dr-austin-tx-78745--2072216627
2087,/p/tx/austin/1900-barton-springs-rd-2017-austin-tx-78704--2362626459
2088,/p/tx/austin/2802-w-45th-st-austin-tx-78731--2110343247
2089,/p/tx/austin/222-west-ave-1507-austin-tx-78701--2174736753
2090,/p/tx/austin/1002-folts-ave-austin-tx-78704--2072089183
2091,/p/tx/austin/4307-caswell-ave-e-austin-tx-78751--2502964236
2092,/p/tx/austin/2212-nueces-st-austin-tx-78705--2072099211
2093,/p/tx/austin/1194-comal-st-austin-tx-78702--2072079107
2094,/p/tx/austin/4517-unity-cir-austin-tx-78731--2370616218
2095,/p/tx/austin/1503-parkway-austin-tx-78703--1002221163
2096,/p/tx/austin/2003-kirksey-dr-b-austin-tx-78741--2172950915
2097,/p/tx/austin/301-west-ave-3308-austin-tx-78701--2362624896
2098,/p/tx/austin/1900-canterbury-st-austin-tx-78702--2072080475
2099,/p/tx/austin/603-bissonet-ln-b-austin-tx-78752--2502973134
2100,/p/tx/austin/603-bissonet-ln-a-austin-tx-78752--2499212789
2101,/p/tx/austin/202-nueces-st-2402-austin-tx-78701--2435797856
2102,/property/4081889381-1602-Singleton-Ave-A-Austin-TX-78702
2103,/p/tx/austin/3112-clawson-rd-austin-tx-78704--2362624084
2104,/p/tx/austin/address-not-disclosed-austin-tx-78701--2072078152
2105,/p/tx/austin/3018-sunridge-dr-2-austin-tx-78741--2358930728
2106,/p/tx/austin/210-lavaca-st-3302-austin-tx-78701--2072075740
2107,/p/tx/austin/202-nueces-st-2506-austin-tx-78701--2072075580
2108,/p/tx/austin/555-e-5th-st-2929-austin-tx-78701--2110329342
2109,/p/tx/austin/3511-westlake-dr-austin-tx-78746--2142011021
2110,/p/tx/austin/7207-bassett-ct-austin-tx-78741--2372538787
2111,/p/tx/austin/address-not-disclosed-austin-tx-78702--2072078895
2112,/p/tx/austin/7401-buchholz-st-50-austin-tx-78745--2331815534
2113,/p/tx/austin/1101-hollow-creek-dr-2202-austin-tx-78704--2072089431
2114,/p/tx/austin/222-west-ave-1903-austin-tx-78701--2287492212
2115,/p/tx/austin/8812-whitter-dr-b-austin-tx-78747--2505132428
2116,/p/tx/austin/7117-walkup-ln-austin-tx-78747--2072239359
2117,/p/tx/austin/2603-edenwood-dr-austin-tx-78745--1150694405
2118,/p/tx/austin/1905-sharon-ln-austin-tx-78703--1016465410
2119,/p/tx/austin/6000-shepherd-mountain-cv-409-austin-tx-78730--2173403221
2120,/p/tx/austin/6728-quinton-dr-austin-tx-78747--1004265611
2121,/p/tx/austin/3601-manchaca-rd-211-austin-tx-78704--2072097152
2122,/p/tx/austin/2020-s-congress-ave-1317-austin-tx-78704--2110335817
2123,/p/tx/austin/3800-counselor-dr-austin-tx-78749--2072254041
2124,/p/tx/austin/4000-danli-ln-austin-tx-78749--1011616063
2125,/p/tx/austin/6803-wake-forest-ln-austin-tx-78723--2072120253
2126,/p/tx/austin/10303-criswell-rd-austin-tx-78754--2494902090
2127,/p/tx/austin/900-ramble-ln-b-austin-tx-78745--2182455496
2128,/p/tx/austin/6101-forest-hills-dr-a-austin-tx-78746--2447459314
2129,/p/tx/austin/11708-spotted-horse-dr-austin-tx-78759--2072307765
2130,/p/tx/austin/707-harris-ave-austin-tx-78705--1049124067
2131,/p/tx/austin/3809-tower-view-ct-b-austin-tx-78723--2505308573
2132,/p/tx/austin/12214-dundee-dr-austin-tx-78759--2072308363
2133,/c/tx/austin/2-bed-2-0-bath-1131-sqft-2-063-1217-s-lamar-blvd-austin-tx-78704--1002304773
2134,/c/tx/buda/tuscany-park-at-buda-5500-overpass-rd-buda-tx-78610--2071782029
2135,/c/tx/round-rock/rock-springs-duplexes-1338-christopher-ave-round-rock-tx-78681--2072061473
2136,/c/tx/buda/huntington-at-buda-1255-firecracker-dr-buda-tx-78610--2465128048
2137,/c/tx/cedar-park/red-stone-ranch-1600-s-lakeline-blvd-cedar-park-tx-78613--2110296667
2138,/c/tx/cedar-park/regal-parc-350-cypress-creek-rd-cedar-park-tx-78613--2071807498
2139,/c/tx/buda/trails-at-buda-ranch-1250-robert-s-light-blvd-buda-tx-78610--2463361852
2140,/c/tx/round-rock/city-north-at-sunrise-ranch-2800-sunrise-rd-round-rock-tx-78665--1150777473
2141,/c/tx/round-rock/shadow-ridge-apartment-homes-2300-e-old-settlers-blvd-round-rock-tx-78664--2110324182
2142,/c/tx/cedar-park/silverado-at-brushy-creek-11300-w-parmer-ln-cedar-park-tx-78613--1141968852
2143,/c/tx/cedar-park/910-quest-pkwy-910-quest-pkwy-cedar-park-tx-78613--2361905468
2144,/c/tx/dripping-springs/the-ridge-at-headwaters-1040-flathead-dr-dripping-springs-tx-78620--2392926433
2145,/c/tx/round-rock/palm-valley-apartments-1301-n-aw-grimes-blvd-round-rock-tx-78665--2184591183
2146,/c/tx/pflugerville/the-sage-at-1825-15835-foothill-farms-loop-pflugerville-tx-78660--1011399099
2147,/c/tx/pflugerville/broadstone-grand-avenue-1720-grand-avenue-pkwy-pflugerville-tx-78660--2071992398
2148,/c/tx/cedar-park/whitestone-crossing-1201-w-whitestone-blvd-cedar-park-tx-78613--2447103172
2149,/c/tx/leander/hills-of-leander-960-merrill-dr-leander-tx-78641--2416761261
2150,/c/tx/leander/trailside-oaks-680-naumann-dr-leander-tx-78641--2409629214
2151,/c/tx/round-rock/las-brisas-luxury-apartment-homes-901-hidden-valley-dr-round-rock-tx-78665--2072029065
2152,/c/tx/kyle/the-strand-apartments-150-amberwood-s-kyle-tx-78640--2184641687
2153,/c/tx/hutto/double-eagle-townhomes-405-winterfield-dr-hutto-tx-78634--1139217689
